will_default_next_month,limit_bal,age,pay_0_months_delayed,pay_2_months_delayed,pay_3_months_delayed,pay_4_months_delayed,pay_5_months_delayed,pay_6_months_delayed,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,is_male,education_graduate,education_bachelors,education_hs,martial_status_married,martial_status_single,martial_status_other,pay_0_is_paid_duly,pay_0_was_refunded,pay_2_is_paid_duly,pay_2_was_refunded,pay_3_is_paid_duly,pay_3_was_refunded,pay_4_is_paid_duly,pay_4_was_refunded,pay_5_is_paid_duly,pay_5_was_refunded,pay_6_is_paid_duly,pay_6_was_refunded
0,2950,25,0,0,0,0,0,0,850,560,580,290,210,90,50,40,30,30,50,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4920,25,1,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,300,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0
0,4920,24,0,0,0,0,0,0,1730,500,540,570,610,620,130,70,70,70,70,100,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13120,25,0,0,0,0,0,0,410,30,150,470,60,30,30,150,470,60,30,210,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0
0,6560,25,0,0,0,0,0,0,6530,6570,5960,5970,4920,4930,260,230,230,170,180,180,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6890,25,0,0,0,0,0,0,2180,2090,1990,2030,2030,1970,100,80,210,160,100,160,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4590,28,0,2,0,0,0,0,60,40,20,10,20,10,0,20,10,20,10,20,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0
0,7220,28,0,0,0,0,0,0,250,170,160,230,80,270,170,160,230,80,270,180,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,8200,29,0,0,0,0,0,0,7470,6280,590,500,10,10,1150,30,660,10,10,10,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
0,3940,29,0,0,0,0,0,0,10,10,100,60,60,80,10,100,60,60,80,80,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,6560,28,1,0,0,0,0,0,0,90,0,120,90,0,90,0,120,90,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0
0,1640,29,1,2,2,2,0,0,720,730,690,650,680,620,30,70,30,30,30,30,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1640,29,0,0,0,0,0,0,1650,1670,1170,240,1400,1430,60,40,70,1400,50,90,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,7550,29,0,0,0,0,0,0,670,420,360,330,100,690,420,360,330,100,690,110,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1
0,3280,29,2,2,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1
0,1640,29,1,2,0,0,0,0,860,840,650,630,640,650,0,50,70,30,20,30,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10830,27,0,0,0,0,0,0,1230,1290,1290,1320,1370,1280,70,70,100,100,100,50,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2950,27,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1
0,4920,27,0,0,0,0,0,0,190,220,240,270,260,260,40,40,40,10,10,20,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2300,28,2,2,2,2,2,2,810,790,860,900,920,900,0,90,70,40,0,50,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2620,28,0,0,0,0,0,0,2330,2330,2280,2240,2310,2400,130,160,150,100,100,330,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4270,28,0,0,0,0,0,0,4320,2140,80,3310,2700,2850,120,80,3280,110,260,130,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,4270,29,0,0,0,3,3,2,3330,3490,3930,3970,3860,3790,150,500,160,0,0,140,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4590,29,0,0,0,0,0,0,10,10,0,0,0,0,10,0,0,0,0,40,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1
1,7870,27,0,0,0,0,0,0,80,0,110,80,40,10,0,110,80,40,10,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
0,5250,26,0,0,0,0,0,0,90,130,350,280,140,90,130,350,30,0,30,90,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
1,1640,26,0,0,0,0,0,0,20,20,40,60,20,20,20,40,60,20,20,20,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,16400,27,0,0,0,0,0,0,580,890,350,20,0,0,870,350,20,0,0,80,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1
0,8530,28,0,0,0,0,0,0,7840,8020,8200,8110,8210,8310,360,360,310,300,300,310,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3280,23,0,0,0,0,0,0,350,860,610,630,600,660,740,80,50,0,130,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4270,23,0,0,0,0,0,0,3650,3740,3580,3450,3410,3420,200,160,200,330,330,160,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2620,26,0,0,0,0,0,0,4080,4090,4130,4210,4190,4220,150,160,190,160,140,140,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13120,29,0,0,0,0,0,0,1730,1820,30,170,150,20,1820,30,170,0,20,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
0,11810,27,0,0,0,0,0,0,1450,1240,970,780,180,70,50,60,30,0,80,170,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6230,28,0,0,2,0,0,0,240,310,300,340,430,440,80,0,40,100,20,20,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2950,28,0,0,0,0,0,0,1350,1270,1260,1230,1190,1110,70,60,40,30,30,50,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1640,29,0,0,0,0,0,0,290,250,1320,1230,750,480,210,1220,90,100,30,160,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2620,29,0,0,2,2,2,2,1610,1770,1730,1860,1810,2270,210,0,160,0,490,90,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3940,29,0,0,0,0,0,0,50,0,0,40,40,40,0,0,40,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0
1,3280,28,2,0,0,2,2,2,690,730,880,860,910,920,50,160,0,80,40,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5580,28,1,0,0,0,0,0,0,40,0,10,0,10,40,0,10,0,10,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0
0,2950,28,0,0,0,2,2,2,1260,1290,1350,1370,1440,1500,60,80,50,100,80,20,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13120,27,0,0,0,0,0,0,0,0,0,0,590,0,0,0,0,590,120,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
0,7550,27,0,0,0,2,0,0,2600,2320,2500,2260,1790,1310,100,230,0,90,70,50,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8530,28,0,0,0,0,0,0,6810,6730,6880,6680,6550,3100,230,390,150,200,0,50,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3610,29,0,0,0,0,0,0,1840,1960,2070,2190,2230,2310,150,150,150,80,110,190,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16400,28,0,0,0,0,0,0,10470,0,9850,9220,1460,1320,290,0,700,30,30,30,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,2950,28,0,0,0,0,0,0,100,30,20,0,10,10,30,20,0,10,10,180,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,1970,28,0,0,2,2,0,0,680,480,400,290,60,1320,100,30,0,60,1320,100,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1,10500,28,0,0,2,0,0,0,10520,10270,9610,8840,8140,7840,410,0,370,300,290,300,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10500,29,0,0,0,0,0,0,1140,750,310,340,450,440,60,50,30,120,30,30,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6230,28,0,0,0,0,0,0,3680,3750,3350,2750,2380,2090,150,150,130,100,90,100,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2620,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1
1,7550,28,2,2,2,2,2,2,1170,1270,1150,1170,1210,1180,120,0,50,60,70,300,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10170,29,0,0,0,0,0,0,20,10,190,0,0,0,20,190,0,0,0,80,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
0,8530,29,0,0,0,0,0,0,4940,4970,5090,5120,4770,4590,230,250,220,170,170,190,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6560,29,1,0,0,0,0,0,0,30,40,50,0,0,30,30,30,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
0,6560,29,0,0,0,0,0,0,2140,710,0,60,60,30,210,0,60,0,40,270,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,6560,28,0,0,0,0,0,0,1670,1690,1760,1820,2080,1740,80,90,80,330,50,50,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1640,28,0,0,0,0,0,0,920,930,910,910,940,960,50,60,50,50,50,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1640,28,0,0,0,0,0,0,1730,1780,1820,1390,1020,1130,80,70,70,160,130,100,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1640,29,0,0,0,0,0,0,1460,1370,570,540,490,520,130,130,70,100,100,100,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7870,29,0,0,0,0,0,0,6150,6130,6170,6160,6190,6080,270,260,260,230,210,230,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3280,29,0,0,0,0,0,0,260,370,120,70,60,20,160,30,70,60,20,1280,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
0,7550,28,0,0,0,0,0,0,80,40,150,140,140,140,40,150,140,140,140,140,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,7550,29,0,0,0,0,0,0,160,180,250,250,400,530,70,100,160,160,160,160,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7870,28,2,2,2,2,2,0,6270,6900,6770,7050,6390,6130,790,0,390,0,170,160,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4920,30,0,0,0,0,0,0,1160,3770,4430,2630,1180,1260,3770,2170,70,1180,1260,1350,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
0,4920,30,0,0,0,0,0,0,50,40,0,60,0,0,40,0,60,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0
0,6560,29,0,0,0,0,0,0,910,180,220,400,410,410,180,220,400,10,0,60,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
1,1970,29,2,0,0,0,0,0,1920,1800,2810,1360,640,620,70,60,50,30,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1640,31,0,0,0,0,0,0,650,670,670,650,670,660,50,50,50,30,30,30,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4590,31,0,0,0,0,0,0,10,660,580,1200,910,250,660,580,1200,0,260,1430,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,7220,30,2,2,0,0,0,0,4940,4580,4460,3800,1790,1390,0,220,90,40,100,3700,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9840,28,0,0,0,0,0,0,30,0,20,90,0,610,0,20,100,0,610,100,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
0,9840,29,0,0,0,0,0,0,-180,-280,-490,360,40,150,40,0,990,0,380,160,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
0,6560,29,0,0,0,0,0,0,3880,3110,2330,2260,1570,1490,130,100,100,50,50,50,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2620,29,0,0,2,0,0,0,210,470,200,250,280,220,470,0,250,280,220,200,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
1,14110,29,2,0,0,0,0,0,2470,2550,2620,2690,2750,2820,120,110,110,110,120,120,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1970,29,0,0,0,0,0,0,140,120,120,20,20,20,40,30,90,20,20,20,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
0,5580,29,0,0,0,0,0,0,40,40,30,30,50,50,40,30,30,50,50,10,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,1640,29,0,0,0,0,0,0,860,890,920,880,890,850,60,50,60,30,40,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13780,26,0,0,0,0,0,0,800,740,1200,950,500,310,50,920,40,10,70,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2620,26,3,2,2,2,2,2,1480,1510,1540,1570,1540,1700,70,70,70,0,200,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7550,27,0,0,0,0,0,0,560,740,1880,1120,0,0,740,1880,1130,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,8860,29,0,0,0,0,0,0,2050,1600,1570,1300,1150,1460,60,60,50,160,460,80,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16400,28,0,0,0,0,0,0,1850,1910,1950,1670,1460,1120,80,70,220,200,330,140,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7220,28,0,0,0,2,0,0,3090,3150,3220,3200,3230,3270,140,180,100,110,120,240,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5910,24,0,0,0,0,0,0,3310,2790,2550,2210,1730,1520,100,130,80,50,50,40,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1640,23,0,0,0,0,2,2,1130,1170,1200,1340,1360,1390,60,60,170,60,60,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,660,22,1,2,0,0,0,0,390,370,350,370,370,370,0,40,30,10,20,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,660,24,1,0,0,0,0,0,0,30,20,20,0,20,30,20,20,0,20,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
0,2620,22,1,2,2,0,0,0,210,200,140,230,210,50,30,0,230,210,50,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
0,3940,23,0,0,0,0,0,0,2100,2160,2190,2260,2290,2340,100,80,100,90,90,90,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1310,23,0,0,0,0,0,0,340,370,430,430,360,320,40,60,30,10,10,30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3280,42,0,0,0,0,0,0,90,30,270,180,160,30,30,270,180,160,30,30,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
0,2950,25,1,2,0,0,0,0,3010,2930,2750,1550,1470,1510,0,80,50,50,50,50,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5250,24,0,0,0,0,0,0,5270,5330,5160,5220,3990,4080,200,250,240,140,150,150,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3280,24,0,0,0,0,0,0,910,930,470,10,80,410,50,30,10,80,330,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
0,7550,25,0,0,0,0,0,0,1670,1740,1790,1750,1810,1730,100,100,70,80,80,70,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1970,28,0,0,0,0,0,0,1240,1170,950,710,710,720,100,70,50,100,90,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9840,26,2,0,0,0,0,0,30,60,90,110,60,40,60,90,60,0,40,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,4590,29,0,0,0,0,0,0,4240,2960,2790,2160,1540,1310,120,120,80,60,60,50,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9840,29,0,0,0,0,0,0,30,10,160,450,1360,-40,10,160,450,1360,0,130,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
0,1970,29,0,0,0,0,0,0,760,670,660,750,800,820,100,100,100,70,70,70,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11810,29,0,0,0,0,0,0,0,40,20,60,30,40,40,20,60,30,40,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0
0,3280,29,1,2,0,0,0,0,120,40,80,90,1080,1020,0,70,100,1020,70,160,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,3280,29,0,0,0,0,0,0,110,110,10,200,10,10,110,10,200,10,10,10,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,10500,29,0,0,2,0,0,0,0,10,10,80,10,60,10,0,80,10,60,10,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0
0,16400,29,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,640,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
0,5910,30,0,0,0,0,0,0,10,150,170,10,20,0,150,170,10,20,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
1,9190,30,2,0,0,0,0,0,620,660,520,510,470,490,60,70,50,30,30,40,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4590,30,0,0,0,0,0,0,450,530,540,480,440,480,160,40,50,10,100,30,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6560,30,0,2,0,2,0,0,60,60,210,200,200,80,0,210,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,8860,30,0,0,0,2,0,0,840,910,1160,1130,1200,1280,100,260,0,100,100,70,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7550,30,0,0,0,0,0,0,180,170,170,190,130,150,40,100,30,70,70,70,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6890,29,1,0,0,0,0,0,0,80,0,0,190,0,80,0,0,190,0,2950,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
0,5580,29,0,0,0,0,0,0,50,310,290,80,0,0,310,160,80,0,0,260,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1
0,7550,29,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,30,20,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
0,9840,29,0,0,0,0,0,0,5390,4610,4090,2630,830,410,170,200,110,20,100,80,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4920,29,0,0,0,0,0,0,130,10,0,0,0,50,10,0,0,0,50,50,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0
0,11810,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1
1,3610,29,2,0,0,0,0,0,3280,2380,2440,2490,2580,2640,100,100,100,110,100,100,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4920,30,1,0,2,0,0,0,200,0,210,70,0,50,0,280,80,0,50,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
0,1640,27,0,0,0,0,0,0,1640,1560,1590,1520,1490,1520,70,80,70,50,70,60,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5580,27,0,0,2,0,0,0,10,50,20,20,20,20,50,0,20,20,20,20,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
0,6890,27,0,0,0,0,0,0,860,810,850,890,910,930,70,60,70,50,30,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1640,28,2,2,2,0,0,0,1480,1580,1410,1240,510,320,130,0,280,30,10,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6560,30,0,0,0,2,0,0,150,190,270,250,270,620,40,90,0,30,360,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3280,28,0,0,0,0,0,0,950,630,590,400,220,0,50,50,40,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5910,31,0,0,0,0,0,0,3700,0,5840,5960,5410,4760,0,5960,270,160,160,220,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,2620,33,0,0,0,0,0,0,2480,2550,2590,2640,920,930,110,120,120,40,40,50,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2620,27,0,0,0,0,0,0,1860,200,140,130,0,0,200,140,130,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,1640,29,0,0,0,0,0,0,1560,1580,1520,1550,1540,1560,70,70,70,70,60,110,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18370,28,0,0,0,0,0,0,90,90,90,90,60,910,90,90,90,60,910,50,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
1,4920,28,2,0,0,0,0,0,2930,2960,2790,2850,2420,1980,130,130,160,160,100,160,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10170,27,0,0,0,0,0,0,40,40,40,50,10,10,40,40,50,0,10,10,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,6890,27,0,0,0,0,0,0,60,280,340,0,90,70,280,340,0,90,70,100,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,6560,27,0,0,0,0,0,0,160,180,510,50,110,0,180,510,50,110,0,3130,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
0,3280,28,0,0,0,0,0,0,470,370,430,400,30,30,40,70,1260,30,30,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
0,6560,28,0,0,0,0,0,0,1140,10,60,50,10,10,10,60,50,10,10,10,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
0,1310,28,0,0,2,0,0,0,960,1050,1030,1050,1070,1100,120,0,50,40,50,40,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2620,29,0,0,0,0,0,0,10,110,310,50,70,230,110,310,50,70,230,140,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
0,11810,29,0,0,0,0,0,0,110,0,0,0,0,40,0,0,0,0,40,110,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
0,9510,28,0,0,0,0,0,0,490,950,1510,1470,810,240,490,660,1220,660,240,1120,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2950,28,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
0,9190,29,0,0,0,0,0,0,1090,20,300,700,50,10,20,310,700,50,0,130,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,1640,29,0,0,0,0,0,0,730,480,530,780,70,70,130,100,390,70,20,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,6560,29,0,0,0,0,0,0,6680,6670,6550,6420,4330,4310,240,260,220,150,160,160,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13120,30,0,0,0,0,0,0,14390,14650,14920,13500,12090,8290,550,530,460,430,260,220,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6890,31,0,0,0,0,0,0,0,0,160,100,470,170,0,160,100,470,170,90,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
1,1640,31,0,0,0,0,0,0,1570,1660,1760,140,0,0,120,80,80,0,0,570,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4920,30,0,0,0,0,0,0,140,40,360,80,150,40,40,360,80,150,40,10,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,7550,29,1,0,0,0,0,0,0,0,10,0,10,50,0,10,0,10,50,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0
0,2300,29,0,0,0,0,0,0,2460,2480,2280,2270,2280,2250,100,100,100,100,100,90,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14760,29,0,0,0,0,0,0,3430,2260,2040,2150,2010,2080,80,80,330,330,170,160,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2620,29,0,0,0,0,0,0,2320,2370,2430,2280,1880,1290,100,110,80,70,70,30,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12470,30,0,0,0,0,0,0,10020,9830,8410,8500,7490,6690,380,400,410,280,280,230,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3280,31,0,0,0,0,0,0,2990,3000,3390,2910,1150,1310,130,490,530,430,1410,1410,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,980,31,0,0,0,0,0,0,800,780,760,770,870,900,100,130,100,160,160,100,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4590,31,0,0,0,0,0,0,130,160,170,200,230,270,40,50,40,30,40,30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10500,27,1,2,2,2,2,2,1420,1400,1360,1340,1300,1270,70,50,70,50,50,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,660,24,0,0,0,0,0,0,620,550,590,600,590,570,50,60,40,60,30,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
