NotSeriousDlqin2yrs,age,NumberOfDependents,HasHistoryOfLatePayment,HistoricalDebtRatioInLastYear,MaxMonthlyOpenLinesOfCreditGeq5,MaxUtilizationOfUnsecuredLinesGeq10K,MaxMonthlyIncomeGeq5K
1.0,51.0,0.0,1.0,0.381359025,1.0,0.0,1.0
1.0,69.0,0.0,1.0,0.112885361,1.0,0.0,1.0
1.0,53.0,0.0,0.0,0.4165513,1.0,0.0,1.0
1.0,23.0,0.0,0.0,13.0,0.0,0.0,0.0
1.0,67.0,1.0,0.0,0.424257304,1.0,0.0,1.0
1.0,60.0,0.0,0.0,0.272238312,0.0,0.0,0.0
1.0,50.0,2.0,0.0,0.201836049,1.0,0.0,1.0
1.0,74.0,0.0,0.0,0.117875792,1.0,0.0,1.0
-1.0,44.0,3.0,1.0,0.685263563,1.0,0.0,1.0
1.0,52.0,2.0,0.0,0.45897969,1.0,0.0,1.0
1.0,71.0,0.0,0.0,838.0,1.0,0.0,0.0
1.0,58.0,0.0,0.0,0.432313537,1.0,0.0,1.0
1.0,60.0,0.0,0.0,0.377035254,1.0,0.0,1.0
-1.0,26.0,1.0,1.0,0.005861665,0.0,0.0,0.0
1.0,56.0,1.0,0.0,0.266878045,1.0,0.0,1.0
1.0,61.0,0.0,0.0,0.00443787,1.0,0.0,1.0
1.0,58.0,0.0,0.0,0.138893055,1.0,0.0,1.0
1.0,53.0,0.0,0.0,0.424368294,1.0,0.0,1.0
1.0,64.0,0.0,0.0,0.26614411,1.0,0.0,1.0
-1.0,64.0,0.0,1.0,0.23965207,0.0,0.0,0.0
1.0,49.0,0.0,0.0,0.153359511,0.0,0.0,0.0
1.0,24.0,0.0,0.0,0.008810573,0.0,0.0,0.0
1.0,65.0,1.0,0.0,0.14848144,1.0,0.0,1.0
1.0,78.0,0.0,0.0,0.00679864,1.0,0.0,1.0
1.0,63.0,1.0,0.0,0.255890792,1.0,0.0,1.0
1.0,38.0,0.0,0.0,0.490431305,1.0,0.0,0.0
1.0,35.0,3.0,0.0,0.043990224,1.0,0.0,0.0
1.0,46.0,0.0,0.0,0.14030542699999998,1.0,0.0,1.0
1.0,53.0,2.0,0.0,0.318716808,1.0,0.0,1.0
1.0,35.0,1.0,0.0,0.019996611,0.0,0.0,1.0
1.0,57.0,0.0,0.0,0.7763897559999999,1.0,0.0,0.0
1.0,64.0,0.0,0.0,0.356821589,1.0,0.0,0.0
1.0,71.0,0.0,0.0,1.4295985619999998,1.0,0.0,0.0
1.0,41.0,0.0,0.0,0.264588704,1.0,0.0,0.0
1.0,42.0,1.0,1.0,0.5816506570000001,1.0,0.0,1.0
1.0,54.0,0.0,0.0,0.690637147,1.0,0.0,1.0
-1.0,62.0,1.0,1.0,0.323211973,1.0,0.0,1.0
1.0,51.0,1.0,0.0,0.08731466199999999,0.0,0.0,0.0
1.0,38.0,0.0,0.0,0.612036856,1.0,0.0,1.0
1.0,52.0,4.0,1.0,0.523080546,1.0,0.0,0.0
1.0,46.0,0.0,0.0,0.207352467,0.0,0.0,0.0
1.0,37.0,0.0,0.0,0.257076425,1.0,0.0,1.0
1.0,58.0,0.0,1.0,0.298924608,1.0,0.0,1.0
1.0,49.0,4.0,1.0,0.581675326,1.0,0.0,1.0
1.0,59.0,1.0,0.0,0.319585788,1.0,0.0,1.0
1.0,36.0,1.0,0.0,0.037427375,1.0,0.0,1.0
1.0,59.0,3.0,0.0,0.488971111,1.0,0.0,1.0
-1.0,45.0,0.0,1.0,0.5521986879999999,1.0,0.0,1.0
1.0,62.0,0.0,0.0,0.012533572,1.0,0.0,0.0
-1.0,57.0,1.0,0.0,0.827442192,1.0,0.0,1.0
1.0,84.0,0.0,0.0,0.0005184030000000001,1.0,0.0,0.0
1.0,54.0,0.0,1.0,0.7365328109999999,1.0,0.0,0.0
1.0,82.0,0.0,0.0,19.0,1.0,0.0,0.0
1.0,61.0,1.0,1.0,0.289193629,1.0,0.0,1.0
1.0,46.0,2.0,0.0,0.456443485,1.0,0.0,1.0
1.0,58.0,0.0,0.0,0.501669881,1.0,0.0,1.0
1.0,61.0,0.0,1.0,0.21385028,1.0,0.0,0.0
1.0,62.0,0.0,0.0,0.301850049,1.0,0.0,1.0
1.0,68.0,0.0,0.0,0.152802571,1.0,0.0,0.0
1.0,53.0,0.0,1.0,0.514631685,1.0,0.0,0.0
1.0,53.0,2.0,0.0,0.307368421,1.0,0.0,1.0
1.0,74.0,0.0,0.0,0.001047519,1.0,0.0,1.0
1.0,33.0,2.0,0.0,0.7242196759999999,1.0,0.0,0.0
1.0,56.0,0.0,0.0,0.723934602,1.0,0.0,0.0
1.0,41.0,3.0,0.0,0.00619876,1.0,0.0,1.0
1.0,66.0,0.0,0.0,0.408865444,1.0,0.0,1.0
1.0,52.0,0.0,1.0,0.436005389,1.0,0.0,1.0
1.0,43.0,0.0,0.0,1.6973210719999998,1.0,0.0,0.0
1.0,68.0,1.0,0.0,0.373565346,1.0,0.0,0.0
1.0,49.0,0.0,0.0,0.391536155,1.0,0.0,0.0
-1.0,31.0,0.0,1.0,0.565623992,1.0,0.0,0.0
1.0,52.0,1.0,1.0,0.741968125,1.0,0.0,0.0
1.0,77.0,0.0,0.0,0.015496126,0.0,0.0,0.0
1.0,62.0,1.0,1.0,0.030904408,1.0,0.0,1.0
1.0,58.0,0.0,1.0,0.31528344,1.0,0.0,1.0
1.0,37.0,0.0,0.0,0.6142781970000001,1.0,0.0,1.0
1.0,62.0,0.0,1.0,0.12743628199999998,1.0,0.0,0.0
1.0,44.0,0.0,0.0,0.373804574,0.0,0.0,0.0
1.0,23.0,0.0,0.0,249.0,0.0,0.0,0.0
1.0,35.0,1.0,1.0,0.198114555,1.0,0.0,1.0
1.0,45.0,2.0,0.0,0.177344475,1.0,0.0,1.0
1.0,51.0,0.0,0.0,0.239453792,1.0,0.0,0.0
1.0,57.0,2.0,0.0,0.459183673,1.0,0.0,1.0
1.0,53.0,3.0,0.0,0.348556962,1.0,0.0,1.0
1.0,70.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,67.0,0.0,0.0,0.158931401,1.0,0.0,1.0
1.0,65.0,0.0,0.0,0.01089039,1.0,0.0,1.0
1.0,50.0,4.0,0.0,0.263974721,1.0,0.0,1.0
1.0,62.0,0.0,0.0,0.909545227,1.0,0.0,0.0
1.0,48.0,0.0,0.0,0.221446473,0.0,0.0,1.0
1.0,36.0,2.0,0.0,0.130174564,0.0,0.0,0.0
1.0,47.0,2.0,0.0,0.203701734,0.0,0.0,1.0
1.0,40.0,0.0,0.0,0.376987131,1.0,0.0,1.0
1.0,71.0,0.0,0.0,0.268946211,1.0,0.0,1.0
1.0,61.0,0.0,0.0,0.285047433,1.0,0.0,1.0
1.0,60.0,0.0,0.0,0.6998750220000001,1.0,0.0,1.0
1.0,56.0,3.0,0.0,0.325882675,1.0,0.0,1.0
1.0,40.0,0.0,1.0,0.539763113,1.0,0.0,1.0
1.0,51.0,1.0,0.0,0.355037581,1.0,0.0,1.0
1.0,50.0,2.0,0.0,0.481814855,1.0,0.0,1.0
1.0,65.0,0.0,0.0,0.101568335,0.0,0.0,0.0
1.0,49.0,0.0,0.0,0.323675693,1.0,0.0,1.0
1.0,46.0,0.0,1.0,0.191965097,1.0,0.0,1.0
1.0,52.0,0.0,1.0,0.220902328,1.0,0.0,1.0
1.0,45.0,2.0,1.0,0.6972293629999999,1.0,0.0,0.0
-1.0,39.0,0.0,1.0,1.154265467,1.0,0.0,0.0
1.0,44.0,4.0,0.0,0.224388781,1.0,0.0,1.0
1.0,73.0,0.0,1.0,1.3513642890000002,0.0,0.0,1.0
1.0,68.0,0.0,0.0,0.01079865,0.0,0.0,0.0
1.0,61.0,1.0,0.0,0.00019604,0.0,0.0,1.0
1.0,64.0,0.0,0.0,0.234170184,1.0,0.0,0.0
1.0,70.0,0.0,0.0,0.276877274,1.0,0.0,0.0
1.0,37.0,2.0,0.0,0.286883011,1.0,0.0,1.0
1.0,58.0,1.0,0.0,0.257071025,1.0,0.0,1.0
1.0,47.0,0.0,0.0,0.6146168710000001,1.0,0.0,0.0
1.0,48.0,1.0,1.0,0.261970892,1.0,0.0,1.0
-1.0,28.0,0.0,0.0,0.31783567100000004,1.0,0.0,0.0
1.0,59.0,0.0,0.0,0.354635569,1.0,0.0,1.0
1.0,61.0,0.0,0.0,0.199021207,1.0,0.0,0.0
1.0,42.0,1.0,0.0,0.413134549,1.0,0.0,1.0
1.0,92.0,0.0,0.0,0.000384468,0.0,0.0,0.0
1.0,45.0,2.0,0.0,0.171193152,1.0,0.0,1.0
1.0,62.0,1.0,0.0,0.06765521,1.0,0.0,1.0
1.0,50.0,0.0,0.0,0.762376238,1.0,0.0,0.0
1.0,44.0,4.0,0.0,0.411278817,1.0,0.0,1.0
1.0,56.0,2.0,0.0,0.082790538,0.0,0.0,1.0
1.0,64.0,0.0,0.0,0.425828709,1.0,0.0,1.0
1.0,68.0,4.0,0.0,0.243406525,1.0,0.0,1.0
1.0,48.0,0.0,0.0,0.006626173000000001,0.0,0.0,1.0
1.0,55.0,1.0,1.0,0.386175427,1.0,0.0,1.0
1.0,35.0,1.0,0.0,0.161495845,0.0,0.0,0.0
1.0,49.0,0.0,1.0,1.242126312,1.0,0.0,1.0
1.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.0,51.0,2.0,1.0,3.578654971,1.0,0.0,0.0
1.0,44.0,2.0,0.0,0.398660986,1.0,0.0,1.0
1.0,44.0,4.0,1.0,0.238724147,1.0,0.0,1.0
1.0,64.0,0.0,0.0,0.7841205940000001,1.0,0.0,1.0
1.0,23.0,0.0,0.0,0.011827957,0.0,0.0,0.0
1.0,49.0,4.0,0.0,0.435096944,1.0,0.0,1.0
1.0,48.0,0.0,0.0,0.43477238,1.0,0.0,1.0
-1.0,30.0,0.0,1.0,0.024979184,0.0,0.0,0.0
1.0,58.0,1.0,0.0,0.119847812,0.0,0.0,0.0
1.0,50.0,2.0,0.0,0.140316417,1.0,0.0,1.0
1.0,75.0,1.0,0.0,0.01787082,1.0,0.0,0.0
1.0,39.0,4.0,0.0,0.165229984,1.0,0.0,1.0
1.0,60.0,1.0,0.0,0.89114135,1.0,0.0,0.0
1.0,34.0,1.0,0.0,0.27897532,0.0,0.0,0.0
1.0,67.0,0.0,0.0,0.00139972,1.0,0.0,1.0
1.0,56.0,1.0,0.0,0.227067392,1.0,0.0,1.0
1.0,67.0,0.0,0.0,0.01727235,1.0,0.0,1.0
1.0,61.0,0.0,0.0,0.14051438300000002,1.0,0.0,1.0
1.0,49.0,0.0,0.0,0.418925884,1.0,0.0,1.0
1.0,79.0,0.0,0.0,0.00350371,1.0,0.0,0.0
1.0,72.0,0.0,0.0,0.024162618,1.0,0.0,1.0
1.0,57.0,0.0,0.0,0.767760269,1.0,0.0,0.0
1.0,51.0,0.0,0.0,0.33218906800000003,0.0,0.0,0.0
1.0,64.0,0.0,1.0,0.205598134,1.0,0.0,1.0
1.0,73.0,0.0,0.0,0.17876149,1.0,0.0,1.0
-1.0,43.0,0.0,1.0,0.561815336,1.0,0.0,0.0
1.0,46.0,2.0,1.0,0.074790028,1.0,0.0,1.0
1.0,66.0,0.0,0.0,0.467285488,1.0,0.0,0.0
1.0,43.0,0.0,0.0,0.23032176,1.0,0.0,1.0
1.0,64.0,0.0,0.0,0.248390376,1.0,0.0,0.0
1.0,56.0,0.0,0.0,0.135500114,0.0,0.0,0.0
1.0,44.0,2.0,1.0,0.026661588,1.0,0.0,1.0
1.0,46.0,4.0,0.0,0.206075691,1.0,0.0,1.0
1.0,36.0,2.0,0.0,0.307596167,1.0,0.0,1.0
1.0,61.0,0.0,0.0,0.228126562,1.0,0.0,1.0
1.0,44.0,0.0,0.0,0.32185683800000003,1.0,0.0,1.0
1.0,43.0,0.0,0.0,0.392572944,1.0,0.0,0.0
1.0,59.0,2.0,0.0,0.174620589,1.0,0.0,1.0
1.0,51.0,0.0,1.0,0.00535523,0.0,0.0,0.0
1.0,65.0,0.0,0.0,0.404897135,1.0,0.0,1.0
1.0,35.0,1.0,0.0,0.318798095,1.0,0.0,1.0
1.0,64.0,0.0,0.0,0.6464,1.0,0.0,1.0
1.0,39.0,0.0,1.0,0.017012386,1.0,0.0,1.0
1.0,58.0,0.0,0.0,0.062144285,1.0,0.0,1.0
1.0,54.0,1.0,0.0,0.368605232,1.0,0.0,1.0
1.0,26.0,1.0,0.0,0.599500416,0.0,0.0,0.0
1.0,32.0,0.0,0.0,0.254887312,1.0,0.0,1.0
1.0,61.0,3.0,0.0,0.345329906,1.0,0.0,0.0
1.0,57.0,0.0,0.0,0.048652776,0.0,0.0,1.0
1.0,39.0,0.0,0.0,0.211943482,0.0,0.0,0.0
1.0,71.0,0.0,0.0,0.001862776,1.0,0.0,1.0
1.0,45.0,2.0,0.0,0.712821795,1.0,0.0,0.0
-1.0,50.0,0.0,1.0,0.661039174,1.0,0.0,1.0
1.0,57.0,0.0,0.0,0.119981541,1.0,0.0,1.0
1.0,36.0,2.0,0.0,0.361460385,1.0,0.0,1.0
1.0,62.0,0.0,0.0,0.285932372,1.0,0.0,1.0
1.0,37.0,3.0,0.0,0.60139417,1.0,0.0,0.0
1.0,52.0,2.0,0.0,0.47467549,1.0,0.0,0.0
1.0,44.0,2.0,0.0,10.13861386,1.0,0.0,0.0
1.0,51.0,0.0,0.0,0.591774892,1.0,0.0,0.0
1.0,33.0,0.0,0.0,0.388680593,1.0,0.0,1.0
-1.0,61.0,0.0,1.0,0.28452232,0.0,0.0,0.0
1.0,49.0,0.0,0.0,0.6584823910000001,1.0,0.0,1.0
1.0,44.0,1.0,1.0,0.50189962,1.0,0.0,1.0
1.0,43.0,0.0,0.0,0.426397945,1.0,0.0,1.0
1.0,66.0,0.0,0.0,0.00040404,0.0,0.0,0.0
1.0,57.0,0.0,0.0,0.068586283,1.0,0.0,1.0
1.0,79.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,73.0,0.0,0.0,0.005452893,1.0,0.0,0.0
1.0,44.0,0.0,0.0,0.234118487,0.0,0.0,0.0
1.0,54.0,3.0,0.0,0.356064394,1.0,0.0,1.0
1.0,46.0,2.0,0.0,0.429335181,1.0,0.0,1.0
1.0,35.0,1.0,1.0,0.345936156,1.0,0.0,0.0
1.0,66.0,0.0,0.0,0.340689951,1.0,0.0,1.0
1.0,54.0,0.0,1.0,0.078910937,1.0,0.0,0.0
1.0,60.0,2.0,0.0,0.000609106,0.0,0.0,1.0
1.0,44.0,0.0,0.0,0.003016136,0.0,0.0,1.0
1.0,57.0,4.0,0.0,0.5802047779999999,1.0,0.0,1.0
1.0,55.0,0.0,0.0,0.080186349,1.0,0.0,1.0
1.0,35.0,0.0,0.0,0.7343402929999999,1.0,0.0,0.0
1.0,35.0,1.0,1.0,0.799548985,1.0,0.0,0.0
1.0,40.0,0.0,0.0,0.182558248,1.0,0.0,1.0
1.0,51.0,3.0,0.0,0.213451715,1.0,0.0,1.0
1.0,59.0,1.0,0.0,0.223375625,0.0,0.0,0.0
1.0,32.0,0.0,0.0,0.131635325,0.0,0.0,0.0
-1.0,36.0,0.0,1.0,0.112067279,0.0,0.0,1.0
1.0,31.0,5.0,0.0,0.226933007,1.0,0.0,1.0
1.0,23.0,0.0,0.0,0.007308161,0.0,0.0,0.0
1.0,37.0,2.0,0.0,0.714925888,1.0,0.0,0.0
1.0,31.0,0.0,1.0,0.08130623099999999,1.0,0.0,0.0
1.0,27.0,0.0,0.0,566.0,0.0,0.0,0.0
1.0,51.0,1.0,1.0,0.014568158,0.0,0.0,1.0
1.0,39.0,2.0,1.0,0.7462603879999999,1.0,0.0,0.0
1.0,41.0,1.0,0.0,0.252650634,1.0,0.0,1.0
1.0,38.0,3.0,0.0,0.401119776,1.0,0.0,1.0
1.0,49.0,1.0,0.0,0.812509375,1.0,0.0,1.0
1.0,34.0,0.0,0.0,0.273939125,1.0,0.0,0.0
1.0,63.0,2.0,0.0,0.204540721,1.0,0.0,0.0
1.0,43.0,7.0,0.0,0.155212101,0.0,0.0,0.0
1.0,47.0,0.0,0.0,0.371435718,1.0,0.0,0.0
1.0,58.0,0.0,0.0,0.27868033,1.0,0.0,0.0
1.0,88.0,0.0,0.0,0.010136692,0.0,0.0,1.0
-1.0,65.0,0.0,0.0,3420.0,1.0,0.0,0.0
1.0,82.0,0.0,0.0,0.337527352,1.0,0.0,0.0
1.0,60.0,0.0,0.0,0.605274173,1.0,0.0,1.0
1.0,49.0,0.0,0.0,0.370325935,1.0,0.0,1.0
1.0,47.0,2.0,0.0,0.5399469339999999,1.0,0.0,1.0
-1.0,41.0,0.0,1.0,0.222506394,1.0,0.0,0.0
1.0,53.0,0.0,0.0,1.027506334,1.0,0.0,0.0
-1.0,32.0,0.0,0.0,0.234423408,1.0,0.0,0.0
1.0,43.0,3.0,0.0,0.172881356,0.0,0.0,0.0
1.0,37.0,3.0,0.0,0.3812636170000001,1.0,0.0,1.0
1.0,42.0,2.0,0.0,0.214039298,1.0,0.0,1.0
1.0,52.0,0.0,0.0,0.646577584,1.0,0.0,1.0
1.0,54.0,2.0,0.0,0.33873603,1.0,0.0,1.0
1.0,60.0,1.0,1.0,0.254293771,1.0,0.0,0.0
1.0,69.0,1.0,0.0,0.315536893,1.0,0.0,1.0
1.0,62.0,1.0,0.0,0.206410411,1.0,0.0,1.0
1.0,41.0,4.0,0.0,0.117411798,1.0,0.0,1.0
-1.0,51.0,0.0,0.0,0.687862428,1.0,0.0,1.0
1.0,32.0,2.0,1.0,0.116652779,1.0,0.0,1.0
1.0,72.0,1.0,0.0,0.179954442,1.0,0.0,0.0
1.0,39.0,1.0,1.0,0.264076529,1.0,0.0,1.0
-1.0,50.0,1.0,1.0,0.765948458,1.0,0.0,1.0
1.0,24.0,0.0,0.0,0.01388601,1.0,0.0,0.0
1.0,65.0,0.0,0.0,0.16972201899999995,1.0,0.0,1.0
1.0,53.0,3.0,0.0,0.270249421,1.0,0.0,1.0
1.0,81.0,0.0,1.0,0.32678070000000004,1.0,0.0,0.0
1.0,42.0,4.0,1.0,1.585384324,1.0,0.0,0.0
1.0,48.0,2.0,0.0,0.068208242,1.0,0.0,1.0
1.0,70.0,1.0,0.0,0.014469453,0.0,0.0,0.0
1.0,30.0,0.0,0.0,0.398228824,1.0,0.0,1.0
1.0,70.0,0.0,0.0,0.08569230800000001,0.0,0.0,1.0
1.0,59.0,1.0,0.0,0.343643024,1.0,0.0,1.0
1.0,50.0,0.0,1.0,0.398428291,1.0,0.0,0.0
1.0,48.0,0.0,1.0,0.131722483,1.0,0.0,1.0
1.0,27.0,0.0,0.0,0.13636363599999998,1.0,0.0,0.0
1.0,80.0,1.0,0.0,0.011377348999999998,1.0,0.0,1.0
1.0,63.0,0.0,0.0,0.750960799,1.0,0.0,0.0
1.0,50.0,3.0,0.0,0.393308184,1.0,0.0,1.0
1.0,32.0,0.0,0.0,0.434376716,1.0,0.0,0.0
1.0,74.0,0.0,0.0,0.185393258,1.0,0.0,1.0
1.0,44.0,0.0,0.0,0.201934109,1.0,0.0,1.0
1.0,59.0,1.0,0.0,0.5074570429999999,1.0,0.0,1.0
1.0,66.0,0.0,0.0,0.309422644,1.0,0.0,0.0
1.0,60.0,3.0,0.0,0.142485751,1.0,0.0,1.0
1.0,45.0,2.0,0.0,0.357035024,1.0,0.0,1.0
1.0,81.0,0.0,0.0,0.568357911,1.0,0.0,0.0
1.0,47.0,3.0,0.0,0.378069042,1.0,0.0,1.0
1.0,48.0,1.0,0.0,0.17025960899999998,1.0,0.0,1.0
1.0,78.0,1.0,0.0,0.136435847,1.0,0.0,1.0
-1.0,40.0,4.0,1.0,0.16026241800000002,0.0,0.0,0.0
1.0,60.0,1.0,0.0,0.679896622,1.0,0.0,1.0
1.0,58.0,0.0,0.0,0.14644621,1.0,0.0,0.0
1.0,38.0,2.0,0.0,0.235739162,1.0,0.0,1.0
1.0,88.0,0.0,0.0,0.080040272,0.0,0.0,0.0
1.0,28.0,1.0,1.0,0.201903808,0.0,0.0,0.0
1.0,55.0,2.0,0.0,0.760068552,1.0,0.0,0.0
1.0,82.0,0.0,0.0,0.011416281,1.0,0.0,1.0
1.0,61.0,1.0,0.0,0.347390617,1.0,0.0,1.0
1.0,65.0,0.0,0.0,0.4553062,1.0,0.0,1.0
1.0,39.0,0.0,0.0,0.253966138,1.0,0.0,1.0
1.0,35.0,0.0,0.0,0.014482598,1.0,0.0,0.0
1.0,41.0,0.0,0.0,0.000106349,0.0,0.0,1.0
1.0,66.0,0.0,0.0,0.136996904,1.0,0.0,1.0
1.0,63.0,0.0,0.0,0.243883189,1.0,0.0,0.0
1.0,55.0,1.0,0.0,0.645435456,1.0,0.0,1.0
1.0,46.0,1.0,1.0,0.330460265,1.0,0.0,1.0
1.0,61.0,0.0,0.0,0.558365611,1.0,0.0,1.0
1.0,57.0,1.0,0.0,0.553658949,1.0,0.0,1.0
1.0,34.0,1.0,1.0,0.009768174,1.0,0.0,1.0
1.0,64.0,0.0,0.0,0.445093817,1.0,0.0,0.0
1.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,55.0,0.0,0.0,0.170589724,1.0,0.0,0.0
1.0,73.0,0.0,0.0,0.497925311,1.0,0.0,0.0
1.0,35.0,1.0,0.0,0.125273352,1.0,0.0,0.0
1.0,23.0,0.0,0.0,0.315488936,0.0,0.0,0.0
1.0,57.0,0.0,0.0,0.348309835,1.0,0.0,1.0
1.0,81.0,1.0,0.0,0.38447555,1.0,0.0,1.0
1.0,49.0,2.0,1.0,0.477093336,1.0,0.0,1.0
1.0,55.0,3.0,0.0,0.33820484700000003,1.0,0.0,1.0
1.0,71.0,2.0,0.0,0.013883046,0.0,0.0,0.0
1.0,63.0,0.0,1.0,0.437187604,1.0,0.0,0.0
1.0,37.0,0.0,1.0,0.31952874,0.0,0.0,0.0
1.0,75.0,0.0,0.0,0.224725592,1.0,0.0,0.0
1.0,42.0,2.0,0.0,0.333813468,1.0,0.0,0.0
1.0,32.0,0.0,0.0,1.268362741,1.0,0.0,0.0
1.0,71.0,0.0,0.0,0.291870813,1.0,0.0,1.0
1.0,75.0,1.0,0.0,0.130705394,0.0,0.0,0.0
1.0,32.0,0.0,0.0,0.084064477,1.0,0.0,0.0
1.0,49.0,0.0,0.0,0.242539009,1.0,0.0,1.0
1.0,59.0,3.0,0.0,0.428098244,1.0,0.0,1.0
1.0,51.0,1.0,0.0,0.337221038,1.0,0.0,1.0
1.0,46.0,0.0,0.0,0.326557814,1.0,0.0,0.0
1.0,69.0,1.0,0.0,0.439708561,1.0,0.0,0.0
-1.0,34.0,0.0,0.0,0.369317294,1.0,0.0,1.0
1.0,52.0,0.0,0.0,0.004430811,0.0,0.0,0.0
1.0,46.0,0.0,0.0,0.920679445,1.0,0.0,1.0
1.0,45.0,1.0,0.0,0.691076923,1.0,0.0,0.0
1.0,52.0,3.0,0.0,0.212198582,1.0,0.0,1.0
-1.0,48.0,1.0,0.0,0.036940461,0.0,0.0,0.0
1.0,68.0,1.0,0.0,0.329194188,1.0,0.0,1.0
1.0,41.0,2.0,0.0,4857.0,1.0,0.0,0.0
1.0,25.0,0.0,0.0,0.455353176,0.0,0.0,0.0
1.0,29.0,2.0,0.0,0.002570694,0.0,0.0,0.0
1.0,66.0,0.0,0.0,0.235344532,1.0,0.0,1.0
1.0,57.0,0.0,0.0,0.237847504,1.0,0.0,1.0
1.0,56.0,0.0,0.0,0.083523874,1.0,0.0,1.0
1.0,68.0,1.0,0.0,0.141259885,1.0,0.0,1.0
1.0,29.0,3.0,0.0,0.299880048,1.0,0.0,0.0
1.0,39.0,0.0,0.0,0.493910198,1.0,0.0,1.0
1.0,34.0,1.0,0.0,0.478999106,1.0,0.0,0.0
1.0,63.0,0.0,0.0,0.64659814,1.0,0.0,0.0
1.0,30.0,0.0,0.0,0.216594469,0.0,0.0,0.0
1.0,55.0,4.0,0.0,0.387661234,1.0,0.0,1.0
1.0,71.0,0.0,0.0,0.457335962,1.0,0.0,0.0
1.0,61.0,1.0,0.0,0.625200642,1.0,0.0,0.0
1.0,49.0,0.0,0.0,0.13738931699999998,1.0,0.0,0.0
1.0,76.0,0.0,0.0,0.163836164,0.0,0.0,0.0
1.0,64.0,0.0,0.0,0.51616128,1.0,0.0,0.0
-1.0,33.0,2.0,0.0,0.616247013,1.0,0.0,1.0
1.0,37.0,3.0,0.0,0.263360246,1.0,0.0,0.0
1.0,41.0,2.0,1.0,0.501315559,1.0,0.0,1.0
1.0,59.0,0.0,1.0,0.6779661020000001,1.0,0.0,0.0
1.0,67.0,0.0,1.0,0.909696768,1.0,0.0,0.0
1.0,27.0,0.0,0.0,0.212929024,0.0,0.0,0.0
1.0,45.0,3.0,0.0,0.231967111,1.0,0.0,1.0
1.0,45.0,3.0,0.0,0.8831230659999999,1.0,0.0,0.0
1.0,64.0,1.0,0.0,0.343294669,1.0,0.0,1.0
1.0,43.0,2.0,0.0,0.86677987,1.0,0.0,1.0
1.0,32.0,1.0,0.0,0.632333768,1.0,0.0,0.0
1.0,85.0,1.0,0.0,0.084060828,1.0,0.0,1.0
1.0,55.0,2.0,0.0,0.243822311,1.0,0.0,1.0
-1.0,29.0,2.0,1.0,0.51228437,1.0,0.0,0.0
1.0,27.0,0.0,0.0,0.458033573,0.0,0.0,0.0
1.0,38.0,0.0,0.0,0.292589902,1.0,0.0,1.0
1.0,64.0,1.0,0.0,0.350264468,1.0,0.0,1.0
1.0,54.0,0.0,0.0,0.845716783,1.0,0.0,0.0
1.0,31.0,0.0,0.0,0.017996001,0.0,0.0,0.0
-1.0,38.0,0.0,1.0,0.313789655,1.0,0.0,1.0
1.0,86.0,1.0,0.0,0.002932942,1.0,0.0,1.0
1.0,78.0,1.0,0.0,0.081989751,1.0,0.0,1.0
1.0,63.0,1.0,0.0,0.284437826,1.0,0.0,1.0
1.0,35.0,2.0,0.0,0.28915381,1.0,0.0,1.0
1.0,57.0,1.0,0.0,0.22705153,1.0,0.0,1.0
1.0,26.0,2.0,0.0,0.269700333,0.0,0.0,0.0
1.0,71.0,0.0,0.0,0.34875749799999994,0.0,0.0,0.0
1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.0,24.0,0.0,0.0,0.094160968,0.0,0.0,0.0
-1.0,57.0,4.0,1.0,0.801717172,1.0,0.0,1.0
1.0,73.0,0.0,0.0,0.121856181,1.0,0.0,1.0
1.0,49.0,0.0,0.0,0.379608557,1.0,0.0,1.0
1.0,47.0,0.0,0.0,0.48970206,1.0,0.0,1.0
1.0,30.0,0.0,1.0,0.015492254,0.0,0.0,0.0
1.0,39.0,3.0,0.0,0.009845397,0.0,0.0,1.0
1.0,52.0,1.0,1.0,0.442407729,1.0,0.0,0.0
1.0,37.0,0.0,0.0,0.618476305,1.0,0.0,1.0
1.0,32.0,0.0,0.0,0.132641292,0.0,0.0,0.0
1.0,56.0,1.0,1.0,0.293219415,1.0,0.0,1.0
1.0,46.0,2.0,0.0,0.383878359,1.0,0.0,0.0
1.0,60.0,0.0,0.0,0.432652478,1.0,0.0,1.0
1.0,63.0,0.0,0.0,0.203736135,1.0,0.0,0.0
1.0,69.0,1.0,1.0,0.417177914,1.0,0.0,0.0
1.0,27.0,0.0,1.0,1.100636943,1.0,0.0,0.0
1.0,45.0,2.0,1.0,0.069451884,1.0,0.0,1.0
1.0,54.0,1.0,0.0,0.273092369,1.0,0.0,1.0
1.0,45.0,1.0,0.0,0.186925986,0.0,0.0,0.0
1.0,38.0,4.0,0.0,0.149586777,1.0,0.0,1.0
1.0,68.0,0.0,1.0,0.45943411,1.0,0.0,1.0
1.0,28.0,1.0,0.0,0.124968758,1.0,0.0,0.0
1.0,59.0,0.0,0.0,0.379945722,1.0,0.0,1.0
